0,1,2
1.4132248866212145,-3.2365825349994974,-1.0052538035689267
1.4132248866212145,-3.2365825349994974,-1.4780641399820207
1.4132248866212145,-3.2365825349994974,1.9048663963275847
1.4132248866212145,-3.2365825349994974,1.5620674695465906
1.4132248866212145,-3.2365825349994974,-1.3333371821773041
1.4132248866212145,-3.2365825349994974,-1.5097678349240176
1.4132248866212145,-3.2365825349994974,2.0895457943495086
1.4132248866212145,-3.2365825349994974,0.008815839912346335
1.4132248866212145,-1.0052538035689267,-1.4780641399820207
1.4132248866212145,-1.0052538035689267,1.9048663963275847
1.4132248866212145,-1.0052538035689267,1.5620674695465906
1.4132248866212145,-1.0052538035689267,-1.3333371821773041
1.4132248866212145,-1.0052538035689267,-1.5097678349240176
1.4132248866212145,-1.0052538035689267,2.0895457943495086
1.4132248866212145,-1.0052538035689267,0.008815839912346335
1.4132248866212145,-1.4780641399820207,1.9048663963275847
1.4132248866212145,-1.4780641399820207,1.5620674695465906
1.4132248866212145,-1.4780641399820207,-1.3333371821773041
1.4132248866212145,-1.4780641399820207,-1.5097678349240176
1.4132248866212145,-1.4780641399820207,2.0895457943495086
1.4132248866212145,-1.4780641399820207,0.008815839912346335
1.4132248866212145,1.9048663963275847,2.0895457943495086
1.4132248866212145,1.9048663963275847,0.008815839912346335
1.4132248866212145,1.9048663963275847,1.5620674695465906
1.4132248866212145,1.9048663963275847,-1.3333371821773041
1.4132248866212145,1.9048663963275847,-1.5097678349240176
1.4132248866212145,1.5620674695465906,2.0895457943495086
1.4132248866212145,1.5620674695465906,0.008815839912346335
1.4132248866212145,1.5620674695465906,-1.3333371821773041
1.4132248866212145,1.5620674695465906,-1.5097678349240176
1.4132248866212145,-1.3333371821773041,2.0895457943495086
1.4132248866212145,-1.3333371821773041,0.008815839912346335
1.4132248866212145,-1.3333371821773041,-1.5097678349240176
1.4132248866212145,-1.5097678349240176,2.0895457943495086
1.4132248866212145,-1.5097678349240176,0.008815839912346335
1.4132248866212145,2.0895457943495086,0.008815839912346335
-3.2365825349994974,-1.0052538035689267,-1.4780641399820207
-3.2365825349994974,-1.0052538035689267,1.9048663963275847
-3.2365825349994974,-1.0052538035689267,1.5620674695465906
-3.2365825349994974,-1.0052538035689267,-1.3333371821773041
-3.2365825349994974,-1.0052538035689267,-1.5097678349240176
-3.2365825349994974,-1.0052538035689267,2.0895457943495086
-3.2365825349994974,-1.0052538035689267,0.008815839912346335
-3.2365825349994974,-1.4780641399820207,1.9048663963275847
-3.2365825349994974,-1.4780641399820207,1.5620674695465906
-3.2365825349994974,-1.4780641399820207,-1.3333371821773041
-3.2365825349994974,-1.4780641399820207,-1.5097678349240176
-3.2365825349994974,-1.4780641399820207,2.0895457943495086
-3.2365825349994974,-1.4780641399820207,0.008815839912346335
-3.2365825349994974,1.9048663963275847,2.0895457943495086
-3.2365825349994974,1.9048663963275847,0.008815839912346335
-3.2365825349994974,1.9048663963275847,1.5620674695465906
-3.2365825349994974,1.9048663963275847,-1.3333371821773041
-3.2365825349994974,1.9048663963275847,-1.5097678349240176
-3.2365825349994974,1.5620674695465906,2.0895457943495086
-3.2365825349994974,1.5620674695465906,0.008815839912346335
-3.2365825349994974,1.5620674695465906,-1.3333371821773041
-3.2365825349994974,1.5620674695465906,-1.5097678349240176
-3.2365825349994974,-1.3333371821773041,2.0895457943495086
-3.2365825349994974,-1.3333371821773041,0.008815839912346335
-3.2365825349994974,-1.3333371821773041,-1.5097678349240176
-3.2365825349994974,-1.5097678349240176,2.0895457943495086
-3.2365825349994974,-1.5097678349240176,0.008815839912346335
-3.2365825349994974,2.0895457943495086,0.008815839912346335
-1.0052538035689267,-1.4780641399820207,1.9048663963275847
-1.0052538035689267,-1.4780641399820207,1.5620674695465906
-1.0052538035689267,-1.4780641399820207,-1.3333371821773041
-1.0052538035689267,-1.4780641399820207,-1.5097678349240176
-1.0052538035689267,-1.4780641399820207,2.0895457943495086
-1.0052538035689267,-1.4780641399820207,0.008815839912346335
-1.0052538035689267,1.9048663963275847,2.0895457943495086
-1.0052538035689267,1.9048663963275847,0.008815839912346335
-1.0052538035689267,1.9048663963275847,1.5620674695465906
-1.0052538035689267,1.9048663963275847,-1.3333371821773041
-1.0052538035689267,1.9048663963275847,-1.5097678349240176
-1.0052538035689267,1.5620674695465906,2.0895457943495086
-1.0052538035689267,1.5620674695465906,0.008815839912346335
-1.0052538035689267,1.5620674695465906,-1.3333371821773041
-1.0052538035689267,1.5620674695465906,-1.5097678349240176
-1.0052538035689267,-1.3333371821773041,2.0895457943495086
-1.0052538035689267,-1.3333371821773041,0.008815839912346335
-1.0052538035689267,-1.3333371821773041,-1.5097678349240176
-1.0052538035689267,-1.5097678349240176,2.0895457943495086
-1.0052538035689267,-1.5097678349240176,0.008815839912346335
-1.0052538035689267,2.0895457943495086,0.008815839912346335
-1.4780641399820207,1.9048663963275847,2.0895457943495086
-1.4780641399820207,1.9048663963275847,0.008815839912346335
-1.4780641399820207,1.9048663963275847,1.5620674695465906
-1.4780641399820207,1.9048663963275847,-1.3333371821773041
-1.4780641399820207,1.9048663963275847,-1.5097678349240176
-1.4780641399820207,1.5620674695465906,2.0895457943495086
-1.4780641399820207,1.5620674695465906,0.008815839912346335
-1.4780641399820207,1.5620674695465906,-1.3333371821773041
-1.4780641399820207,1.5620674695465906,-1.5097678349240176
-1.4780641399820207,-1.3333371821773041,2.0895457943495086
-1.4780641399820207,-1.3333371821773041,0.008815839912346335
-1.4780641399820207,-1.3333371821773041,-1.5097678349240176
-1.4780641399820207,-1.5097678349240176,2.0895457943495086
-1.4780641399820207,-1.5097678349240176,0.008815839912346335
-1.4780641399820207,2.0895457943495086,0.008815839912346335
1.9048663963275847,2.0895457943495086,0.008815839912346335
1.9048663963275847,1.5620674695465906,2.0895457943495086
1.9048663963275847,1.5620674695465906,0.008815839912346335
1.9048663963275847,1.5620674695465906,-1.3333371821773041
1.9048663963275847,1.5620674695465906,-1.5097678349240176
1.9048663963275847,-1.3333371821773041,2.0895457943495086
1.9048663963275847,-1.3333371821773041,0.008815839912346335
1.9048663963275847,-1.3333371821773041,-1.5097678349240176
1.9048663963275847,-1.5097678349240176,2.0895457943495086
1.9048663963275847,-1.5097678349240176,0.008815839912346335
1.5620674695465906,2.0895457943495086,0.008815839912346335
1.5620674695465906,-1.3333371821773041,2.0895457943495086
1.5620674695465906,-1.3333371821773041,0.008815839912346335
1.5620674695465906,-1.3333371821773041,-1.5097678349240176
1.5620674695465906,-1.5097678349240176,2.0895457943495086
1.5620674695465906,-1.5097678349240176,0.008815839912346335
-1.3333371821773041,2.0895457943495086,0.008815839912346335
-1.3333371821773041,-1.5097678349240176,2.0895457943495086
-1.3333371821773041,-1.5097678349240176,0.008815839912346335
-1.5097678349240176,2.0895457943495086,0.008815839912346335
